order_id,order_date,ship_date,customer_id,product_id,region_id,sales,quantity,discount,profit,order_date_id,ship_date_id,segment,city_x,state_x,country_x,product_name,category,sub_category,region,country_y,state_y,city_y,date_id,date,year,month,quarter,day,day_name
CA-2014-166471,2014-08-09,1900-01-01,MG-17650,TEC-PH-10000038,8,219.168,2,0.2,-43.8336,129,1238,Home Office,Marion,Ohio,United States,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,West,United States,California,Los Angeles,129,2014-08-09,2014,8,3,9,Saturday
US-2014-159926,1900-01-01,1900-01-01,CS-11950,TEC-PH-10001128,10,539.964,6,0.4,-107.9928,1238,1238,Consumer,Freeport,New York,United States,Motorola Droid Maxx,Technology,Phones,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-159926,1900-01-01,1900-01-01,CS-11950,FUR-FU-10001473,10,60.312,3,0.2,5.2773,1238,1238,Consumer,Freeport,New York,United States,DAX Wood Document Frame,Furniture,Furnishings,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-159926,1900-01-01,1900-01-01,CS-11950,OFF-BI-10004656,10,1.944,3,0.7,-1.4256,1238,1238,Consumer,Freeport,New York,United States,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-111416,1900-01-01,1900-01-01,LW-17215,OFF-BI-10002026,10,232.4,5,0.2,78.435,1238,1238,Consumer,Chicago,Illinois,United States,Avery Arch Ring Binders,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-162747,1900-01-01,1900-01-01,AH-10030,FUR-FU-10003691,7,86.45,7,0.0,38.038,1238,1238,Corporate,Troy,New York,United States,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-169978,1900-01-01,1900-01-01,HG-15025,FUR-CH-10002602,10,271.764,2,0.1,48.3136,1238,1238,Consumer,Fort Worth,Texas,United States,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-154732,2017-11-05,2017-11-07,AH-10195,OFF-BI-10000474,9,16.03,5,0.8,-25.648,61,660,Corporate,New York City,New York,United States,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Central,United States,Texas,Fort Worth,61,2017-11-05,2017,11,4,5,Sunday
CA-2017-169978,1900-01-01,1900-01-01,HG-15025,OFF-BI-10001900,10,14.376,3,0.2,4.8519,1238,1238,Consumer,Fort Worth,Texas,United States,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-134551,1900-01-01,1900-01-01,TS-21505,OFF-AP-10004868,7,43.512,7,0.2,3.8073,1238,1238,Consumer,Clovis,New Mexico,United States,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-109253,1900-01-01,1900-01-01,PR-18880,OFF-AR-10000203,8,17.12,4,0.0,4.9648,1238,1238,Consumer,Saint Petersburg,Florida,United States,Newell 336,Office Supplies,Art,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-109253,1900-01-01,1900-01-01,PR-18880,TEC-PH-10004667,8,431.968,4,0.2,37.7972,1238,1238,Consumer,Saint Petersburg,Florida,United States,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-109253,1900-01-01,1900-01-01,PR-18880,FUR-FU-10000193,8,129.92,4,0.0,10.3936,1238,1238,Consumer,Saint Petersburg,Florida,United States,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-109253,1900-01-01,1900-01-01,PR-18880,FUR-TA-10001539,8,568.728,3,0.2,28.4364,1238,1238,Consumer,Saint Petersburg,Florida,United States,Chromcraft Rectangular Conference Tables,Furniture,Tables,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-109253,1900-01-01,1900-01-01,PR-18880,OFF-BI-10000962,8,117.144,9,0.2,42.4647,1238,1238,Consumer,Saint Petersburg,Florida,United States,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-109253,1900-01-01,1900-01-01,PR-18880,OFF-AP-10002867,8,203.52,3,0.0,54.9504,1238,1238,Consumer,Saint Petersburg,Florida,United States,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-109253,1900-01-01,1900-01-01,PR-18880,OFF-LA-10001158,8,51.75,5,0.0,24.84,1238,1238,Consumer,Saint Petersburg,Florida,United States,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-112014,1900-01-01,1900-01-01,ON-18715,OFF-AR-10003156,8,50.8,5,0.0,13.208,1238,1238,Corporate,Tempe,Arizona,United States,50 Colored Long Pencils,Office Supplies,Art,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-161718,2015-12-04,2015-12-10,SO-20335,FUR-FU-10002445,10,28.44,3,0.0,11.376,785,896,Consumer,Greeley,Colorado,United States,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,East,United States,Pennsylvania,Philadelphia,785,2015-12-04,2015,12,4,4,Friday
CA-2017-103499,1900-01-01,1900-01-01,ES-14020,FUR-CH-10001482,7,209.568,2,0.2,-23.5764,1238,1238,Consumer,New York City,New York,United States,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-161718,2015-12-04,2015-12-10,SO-20335,FUR-CH-10002372,10,364.41,5,0.1,8.098,785,896,Consumer,Greeley,Colorado,United States,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,785,2015-12-04,2015,12,4,4,Friday
CA-2017-169817,1900-01-01,1900-01-01,EB-13870,OFF-BI-10004141,10,1.908,2,0.7,-1.5264,1238,1238,Consumer,Phoenix,Arizona,United States,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-112851,1900-01-01,1900-01-01,NR-18550,OFF-EN-10001453,8,182.94,3,0.0,85.9818,1238,1238,Consumer,Pembroke Pines,Florida,United States,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-123701,1900-01-01,1900-01-01,PG-18820,OFF-AR-10001860,8,27.76,4,0.0,9.9936,1238,1238,Consumer,San Diego,California,United States,BIC Liqua Brite Liner,Office Supplies,Art,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-118227,1900-01-01,1900-01-01,DB-13270,OFF-AR-10001044,10,25.99,1,0.0,7.5371,1238,1238,Home Office,Dallas,Texas,United States,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-161718,2015-12-04,2015-12-10,SO-20335,TEC-PH-10000376,10,39.96,4,0.0,10.3896,785,896,Consumer,Greeley,Colorado,United States,Square Credit Card Reader,Technology,Phones,East,United States,Pennsylvania,Philadelphia,785,2015-12-04,2015,12,4,4,Friday
CA-2015-161718,2015-12-04,2015-12-10,SO-20335,FUR-CH-10002965,10,361.764,2,0.1,68.3332,785,896,Consumer,Greeley,Colorado,United States,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,785,2015-12-04,2015,12,4,4,Friday
CA-2016-100671,2016-11-01,2016-11-04,CS-12490,OFF-ST-10004950,9,111.672,9,0.2,6.9795,475,255,Corporate,New York City,New York,United States,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,Central,United States,Texas,Fort Worth,475,2016-11-01,2016,11,4,1,Tuesday
US-2016-157308,1900-01-01,1900-01-01,NM-18520,OFF-BI-10003712,8,15.712,4,0.2,5.6956,1238,1238,Consumer,New York City,New York,United States,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-147536,1900-01-01,1900-01-01,AR-10510,TEC-AC-10003280,10,89.97,3,0.0,18.8937,1238,1238,Consumer,New York City,New York,United States,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-134733,1900-01-01,1900-01-01,BM-11650,FUR-BO-10002916,8,435.999,3,0.15,20.5176,1238,1238,Corporate,Columbia,Maryland,United States,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-134733,1900-01-01,1900-01-01,BM-11650,TEC-PH-10002726,8,83.984,2,0.2,31.494,1238,1238,Corporate,Columbia,Maryland,United States,netTALK DUO VoIP Telephone Service,Technology,Phones,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-130659,2015-12-04,2015-12-09,MS-17365,OFF-EN-10004147,10,17.94,3,0.0,8.7906,785,365,Consumer,San Francisco,California,United States,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,East,United States,Pennsylvania,Philadelphia,785,2015-12-04,2015,12,4,4,Friday
CA-2015-130659,2015-12-04,2015-12-09,MS-17365,FUR-CH-10003535,10,384.174,7,0.1,29.8802,785,365,Consumer,San Francisco,California,United States,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,785,2015-12-04,2015,12,4,4,Friday
CA-2015-130659,2015-12-04,2015-12-09,MS-17365,TEC-PH-10004586,10,1799.75,5,0.0,539.925,785,365,Consumer,San Francisco,California,United States,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,East,United States,Pennsylvania,Philadelphia,785,2015-12-04,2015,12,4,4,Friday
US-2014-150434,1900-01-01,1900-01-01,CA-12310,TEC-PH-10000895,10,359.98,2,0.0,93.5948,1238,1238,Corporate,San Antonio,Texas,United States,Polycom VVX 310 VoIP phone,Technology,Phones,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-150434,1900-01-01,1900-01-01,CA-12310,FUR-TA-10004152,10,70.56,1,0.3,-4.032,1238,1238,Corporate,San Antonio,Texas,United States,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-131583,2017-06-10,2017-06-10,CL-11890,OFF-PA-10000380,10,40.032,6,0.2,15.012,194,194,Consumer,San Francisco,California,United States,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,194,2017-06-10,2017,6,2,10,Saturday
US-2017-148362,2017-07-01,2017-07-08,KF-16285,OFF-ST-10001128,9,443.92,4,0.0,13.3176,871,142,Home Office,Sandy Springs,Georgia,United States,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,Central,United States,Texas,Fort Worth,871,2017-07-01,2017,7,3,1,Saturday
US-2017-148362,2017-07-01,2017-07-08,KF-16285,OFF-BI-10003656,9,169.99,1,0.0,78.1954,871,142,Home Office,Sandy Springs,Georgia,United States,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,Central,United States,Texas,Fort Worth,871,2017-07-01,2017,7,3,1,Saturday
US-2017-148362,2017-07-01,2017-07-08,KF-16285,OFF-PA-10003441,9,25.92,4,0.0,12.4416,871,142,Home Office,Sandy Springs,Georgia,United States,Xerox 226,Office Supplies,Paper,Central,United States,Texas,Fort Worth,871,2017-07-01,2017,7,3,1,Saturday
US-2014-150434,1900-01-01,1900-01-01,CA-12310,OFF-BI-10003694,10,20.88,2,0.0,9.6048,1238,1238,Corporate,San Antonio,Texas,United States,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-150791,2015-09-06,1900-01-01,CC-12430,FUR-CH-10000665,10,271.764,2,0.1,60.392,685,1238,Home Office,San Francisco,California,United States,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,685,2015-09-06,2015,9,3,6,Sunday
CA-2014-158337,2014-03-11,1900-01-01,KA-16525,OFF-PA-10002137,10,108.92,14,0.0,49.014,519,1238,Consumer,San Diego,California,United States,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,519,2014-03-11,2014,3,1,11,Tuesday
CA-2015-131779,2015-06-12,1900-01-01,LE-16810,OFF-ST-10001505,10,29.9,5,0.0,5.083,822,1238,Consumer,Springfield,Virginia,United States,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,East,United States,Pennsylvania,Philadelphia,822,2015-06-12,2015,6,2,12,Friday
CA-2017-102554,2017-06-11,1900-01-01,KN-16705,OFF-AR-10001919,7,3.76,2,0.0,1.0904,533,1238,Home Office,Fort Collins,Colorado,United States,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,South,United States,Kentucky,Henderson,533,2017-06-11,2017,6,2,11,Sunday
CA-2016-162614,2016-10-07,1900-01-01,TB-21250,OFF-BI-10004001,8,27.264,2,0.2,8.8608,878,1238,Consumer,Bloomington,Illinois,United States,GBC Recycled VeloBinder Covers,Office Supplies,Binders,West,United States,California,Los Angeles,878,2016-10-07,2016,10,4,7,Friday
CA-2014-168592,2014-09-08,1900-01-01,DP-13390,OFF-AP-10004785,8,56.65,5,0.0,24.3595,79,1238,Home Office,Los Angeles,California,United States,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,West,United States,California,Los Angeles,79,2014-09-08,2014,9,3,8,Monday
CA-2014-168592,2014-09-08,1900-01-01,DP-13390,OFF-ST-10002406,8,14.97,1,0.0,4.1916,79,1238,Home Office,Los Angeles,California,United States,Pizazz Global Quick File,Office Supplies,Storage,West,United States,California,Los Angeles,79,2014-09-08,2014,9,3,8,Monday
CA-2014-168592,2014-09-08,1900-01-01,DP-13390,OFF-FA-10002988,8,4.02,2,0.0,1.9698,79,1238,Home Office,Los Angeles,California,United States,Ideal Clamps,Office Supplies,Fasteners,West,United States,California,Los Angeles,79,2014-09-08,2014,9,3,8,Monday
CA-2015-153626,2015-07-09,1900-01-01,EB-13870,OFF-AR-10000657,7,5.16,3,0.2,0.8385,585,1238,Consumer,Phoenix,Arizona,United States,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,South,United States,Kentucky,Henderson,585,2015-07-09,2015,7,3,9,Thursday
US-2015-147242,2015-09-10,1900-01-01,EH-13765,OFF-AP-10003842,10,61.96,2,0.0,16.1096,230,1238,Corporate,San Francisco,California,United States,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,East,United States,Pennsylvania,Philadelphia,230,2015-09-10,2015,9,3,10,Thursday
US-2015-147242,2015-09-10,1900-01-01,EH-13765,FUR-BO-10004695,10,361.96,2,0.0,83.2508,230,1238,Corporate,San Francisco,California,United States,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,East,United States,Pennsylvania,Philadelphia,230,2015-09-10,2015,9,3,10,Thursday
US-2015-147242,2015-09-10,1900-01-01,EH-13765,OFF-PA-10003039,10,278.82,9,0.0,125.469,230,1238,Corporate,San Francisco,California,United States,Xerox 1960,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,230,2015-09-10,2015,9,3,10,Thursday
CA-2017-122644,2017-11-12,1900-01-01,SF-20965,OFF-PA-10003673,10,10.848,2,0.2,3.5256,106,1238,Corporate,Baytown,Texas,United States,Strathmore Photo Mount Cards,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,106,2017-11-12,2017,11,4,12,Sunday
US-2014-150434,1900-01-01,1900-01-01,CA-12310,OFF-BI-10002160,10,3.81,1,0.0,1.8288,1238,1238,Corporate,San Antonio,Texas,United States,Acco Hanging Data Binders,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-139962,1900-01-01,1900-01-01,Dp-13240,OFF-PA-10004451,10,19.44,3,0.0,9.3312,1238,1238,Home Office,Philadelphia,Pennsylvania,United States,Xerox 222,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-116540,2016-09-02,2016-09-02,SS-20590,OFF-FA-10002676,9,1.81,1,0.0,0.6516,477,477,Consumer,Norfolk,Nebraska,United States,Colored Push Pins,Office Supplies,Fasteners,Central,United States,Texas,Fort Worth,477,2016-09-02,2016,9,3,2,Friday
CA-2016-116540,2016-09-02,2016-09-02,SS-20590,OFF-BI-10004970,9,8.26,2,0.0,3.8822,477,477,Consumer,Norfolk,Nebraska,United States,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,Central,United States,Texas,Fort Worth,477,2016-09-02,2016,9,3,2,Friday
US-2017-111024,2017-07-03,2017-07-06,SZ-20035,OFF-PA-10000174,10,32.896,4,0.2,11.1024,446,92,Home Office,New York City,New York,United States,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,446,2017-07-03,2017,7,3,3,Monday
US-2017-111024,2017-07-03,2017-07-06,SZ-20035,FUR-TA-10002041,10,215.148,2,0.4,-103.9882,446,92,Home Office,New York City,New York,United States,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,East,United States,Pennsylvania,Philadelphia,446,2017-07-03,2017,7,3,3,Monday
US-2017-111024,2017-07-03,2017-07-06,SZ-20035,OFF-PA-10002246,10,30.96,6,0.2,11.223,446,92,Home Office,New York City,New York,United States,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,446,2017-07-03,2017,7,3,3,Monday
CA-2017-148264,2017-12-08,2017-12-09,LF-17185,OFF-ST-10003327,8,29.79,3,0.0,8.6391,167,35,Consumer,Houston,Texas,United States,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,West,United States,California,Los Angeles,167,2017-12-08,2017,12,4,8,Friday
CA-2017-148264,2017-12-08,2017-12-09,LF-17185,FUR-FU-10002703,8,128.9,2,0.0,15.468,167,35,Consumer,Houston,Texas,United States,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,West,United States,California,Los Angeles,167,2017-12-08,2017,12,4,8,Friday
CA-2017-148264,2017-12-08,2017-12-09,LF-17185,OFF-PA-10003651,8,60.12,9,0.0,28.8576,167,35,Consumer,Houston,Texas,United States,Xerox 1968,Office Supplies,Paper,West,United States,California,Los Angeles,167,2017-12-08,2017,12,4,8,Friday
CA-2017-131212,2017-12-05,2017-12-09,AB-10165,OFF-BI-10001617,8,24.816,3,0.2,8.3754,257,35,Consumer,Decatur,Illinois,United States,GBC Wire Binding Combs,Office Supplies,Binders,West,United States,California,Los Angeles,257,2017-12-05,2017,12,4,5,Tuesday
CA-2017-131212,2017-12-05,2017-12-09,AB-10165,OFF-BI-10000145,8,14.976,6,0.2,5.4288,257,35,Consumer,Decatur,Illinois,United States,Zipper Ring Binder Pockets,Office Supplies,Binders,West,United States,California,Los Angeles,257,2017-12-05,2017,12,4,5,Tuesday
CA-2017-103156,1900-01-01,1900-01-01,TD-20995,FUR-FU-10000320,10,24.048,9,0.2,7.2144,1238,1238,Consumer,Philadelphia,Pennsylvania,United States,OIC Stacking Trays,Furniture,Furnishings,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2017-162208,1900-01-01,1900-01-01,SP-20620,OFF-EN-10004030,7,2.896,1,0.2,0.9774,1238,1238,Corporate,New York City,New York,United States,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-101077,1900-01-01,1900-01-01,DB-13660,OFF-PA-10004239,9,6.848,2,0.2,2.14,1238,1238,Consumer,Dallas,Texas,United States,Xerox 1953,Office Supplies,Paper,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-105340,1900-01-01,1900-01-01,EH-14185,OFF-BI-10001765,9,6.928,1,0.8,-11.0848,1238,1238,Consumer,West Palm Beach,Florida,United States,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,Central,United States,Texas,Fort Worth,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-102274,1900-01-01,1900-01-01,DH-13075,TEC-PH-10002923,7,36.99,1,0.0,9.9873,1238,1238,Corporate,New York City,New York,United States,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-102274,1900-01-01,1900-01-01,DH-13075,OFF-PA-10004359,7,629.1,6,0.0,301.968,1238,1238,Corporate,New York City,New York,United States,Multicolor Computer Printout Paper,Office Supplies,Paper,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-102274,1900-01-01,1900-01-01,DH-13075,OFF-ST-10001511,7,193.95,3,0.0,9.6975,1238,1238,Corporate,New York City,New York,United States,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-102274,1900-01-01,1900-01-01,DH-13075,OFF-AR-10002833,7,5.46,3,0.0,1.4742,1238,1238,Corporate,New York City,New York,United States,Newell 322,Office Supplies,Art,South,United States,Kentucky,Henderson,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-152527,1900-01-01,1900-01-01,CM-12190,OFF-ST-10003479,8,77.88,2,0.0,3.894,1238,1238,Consumer,Utica,New York,United States,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-158869,2016-08-06,2016-08-07,AH-10690,OFF-PA-10000474,10,70.88,2,0.0,33.3136,877,1122,Corporate,New York City,New York,United States,Easy-staple paper,Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,877,2016-08-06,2016,8,3,6,Saturday
US-2014-150119,1900-01-01,1900-01-01,LB-16795,FUR-CH-10002965,10,281.372,2,0.3,-12.0588,1238,1238,Home Office,Pueblo,Colorado,United States,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2015-153325,2015-03-01,2015-03-02,ST-20530,OFF-BI-10004236,7,58.72,4,0.0,27.0112,880,57,Consumer,Houston,Texas,United States,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,South,United States,Kentucky,Henderson,880,2015-03-01,2015,3,1,1,Sunday
US-2014-150119,1900-01-01,1900-01-01,LB-16795,FUR-CH-10002965,10,281.372,2,0.3,-12.0588,1238,1238,Home Office,Pueblo,Colorado,United States,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-150119,1900-01-01,1900-01-01,LB-16795,OFF-BI-10000145,10,7.488,8,0.7,-5.2416,1238,1238,Home Office,Pueblo,Colorado,United States,Zipper Ring Binder Pockets,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
US-2014-150119,1900-01-01,1900-01-01,LB-16795,FUR-FU-10002191,10,22.336,4,0.2,7.8176,1238,1238,Home Office,Pueblo,Colorado,United States,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-100244,1900-01-01,1900-01-01,GM-14695,OFF-PA-10001471,8,65.79,9,0.0,30.2634,1238,1238,Corporate,Alexandria,Virginia,United States,Strathmore Photo Frame Cards,Office Supplies,Paper,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-100244,1900-01-01,1900-01-01,GM-14695,OFF-BI-10003656,8,271.984,2,0.2,88.3948,1238,1238,Corporate,Alexandria,Virginia,United States,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-100244,1900-01-01,1900-01-01,GM-14695,OFF-AR-10000940,8,11.76,4,0.0,3.1752,1238,1238,Corporate,Alexandria,Virginia,United States,Newell 343,Office Supplies,Art,West,United States,California,Los Angeles,1238,1900-01-01,1900,1,1,1,Unknown
CA-2017-114258,2017-11-05,2017-11-10,EM-13825,TEC-PH-10003012,9,492.768,4,0.2,55.4364,61,469,Corporate,Paterson,New Jersey,United States,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,Central,United States,Texas,Fort Worth,61,2017-11-05,2017,11,4,5,Sunday
CA-2016-121370,1900-01-01,1900-01-01,EB-14110,FUR-CH-10000785,10,380.058,3,0.3,-21.7176,1238,1238,Consumer,Philadelphia,Pennsylvania,United States,Global Ergonomic Managers Chair,Furniture,Chairs,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-121370,1900-01-01,1900-01-01,EB-14110,TEC-CO-10004115,10,1199.976,4,0.4,179.9964,1238,1238,Consumer,Philadelphia,Pennsylvania,United States,Sharp AL-1530CS Digital Copier,Technology,Copiers,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2016-121370,1900-01-01,1900-01-01,EB-14110,FUR-FU-10002813,10,48.576,3,0.2,9.7152,1238,1238,Consumer,Philadelphia,Pennsylvania,United States,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
CA-2014-139598,1900-01-01,1900-01-01,MG-17695,OFF-PA-10004569,10,18.264,3,0.2,6.1641,1238,1238,Consumer,Chicago,Illinois,United States,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,East,United States,Pennsylvania,Philadelphia,1238,1900-01-01,1900,1,1,1,Unknown
